EPISODE	TIME_STEP_TOTAL	REWARD_TOTAL
3201	120	120.0
3202	120	120.0
3203	132	132.0
3204	122	122.0
3205	123	123.0
3206	115	115.0
3207	135	135.0
3208	122	122.0
3209	127	127.0
3210	116	116.0
3211	133	133.0
3212	142	142.0
3213	120	120.0
3214	16	16.0
3215	85	85.0
3216	84	84.0
3217	77	77.0
3218	27	27.0
3219	40	40.0
3220	10	10.0
3221	25	25.0
3222	25	25.0
3223	27	27.0
3224	28	28.0
3225	33	33.0
3226	14	14.0
3227	10	10.0
3228	23	23.0
3229	15	15.0
3230	14	14.0
3231	20	20.0
3232	21	21.0
3233	28	28.0
3234	28	28.0
3235	27	27.0
3236	29	29.0
3237	12	12.0
3238	12	12.0
3239	27	27.0
3240	22	22.0
3241	26	26.0
3242	12	12.0
3243	34	34.0
3244	26	26.0
3245	22	22.0
3246	20	20.0
3247	22	22.0
3248	22	22.0
3249	19	19.0
3250	25	25.0
3251	28	28.0
3252	12	12.0
3253	11	11.0
3254	12	12.0
3255	30	30.0
3256	25	25.0
3257	10	10.0
3258	24	24.0
3259	27	27.0
3260	10	10.0
3261	25	25.0
3262	15	15.0
3263	24	24.0
3264	28	28.0
3265	22	22.0
3266	26	26.0
3267	36	36.0
3268	21	21.0
3269	24	24.0
3270	24	24.0
3271	27	27.0
3272	51	51.0
3273	24	24.0
3274	10	10.0
3275	13	13.0
3276	12	12.0
3277	26	26.0
3278	11	11.0
3279	27	27.0
3280	15	15.0
3281	28	28.0
3282	34	34.0
3283	55	55.0
3284	27	27.0
3285	47	47.0
3286	175	175.0
3287	137	137.0
3288	200	200.0
3289	73	73.0
3290	200	200.0
3291	102	102.0
3292	83	83.0
3293	96	96.0
3294	102	102.0
3295	91	91.0
3296	119	119.0
3297	125	125.0
3298	110	110.0
3299	140	140.0
3300	150	150.0
3301	120	120.0
3302	169	169.0
3303	200	200.0
3304	194	194.0
3305	169	169.0
3306	200	200.0
3307	151	151.0
3308	200	200.0
3309	200	200.0
3310	173	173.0
3311	200	200.0
3312	200	200.0
3313	200	200.0
3314	200	200.0
3315	182	182.0
3316	200	200.0
3317	200	200.0
3318	180	180.0
3319	184	184.0
3320	190	190.0
3321	200	200.0
3322	170	170.0
3323	172	172.0
3324	200	200.0
3325	164	164.0
3326	179	179.0
3327	200	200.0
3328	200	200.0
3329	141	141.0
3330	108	108.0
3331	77	77.0
3332	89	89.0
3333	107	107.0
3334	141	141.0
3335	183	183.0
3336	200	200.0
3337	200	200.0
3338	161	161.0
3339	143	143.0
3340	104	104.0
3341	110	110.0
3342	124	124.0
3343	113	113.0
3344	184	184.0
3345	162	162.0
3346	125	125.0
3347	75	75.0
3348	93	93.0
3349	74	74.0
3350	66	66.0
3351	52	52.0
3352	55	55.0
3353	65	65.0
3354	44	44.0
3355	45	45.0
3356	38	38.0
3357	41	41.0
3358	33	33.0
3359	51	51.0
3360	53	53.0
3361	51	51.0
3362	48	48.0
3363	49	49.0
3364	43	43.0
3365	39	39.0
3366	55	55.0
3367	55	55.0
3368	39	39.0
3369	48	48.0
3370	35	35.0
3371	50	50.0
3372	50	50.0
3373	42	42.0
3374	61	61.0
3375	51	51.0
3376	44	44.0
3377	35	35.0
3378	35	35.0
3379	44	44.0
3380	44	44.0
3381	70	70.0
3382	52	52.0
3383	55	55.0
3384	39	39.0
3385	44	44.0
3386	74	74.0
3387	46	46.0
3388	79	79.0
3389	82	82.0
3390	55	55.0
3391	59	59.0
3392	65	65.0
3393	113	113.0
3394	77	77.0
3395	136	136.0
3396	200	200.0
3397	200	200.0
3398	195	195.0
3399	200	200.0
3400	200	200.0
3401	192	192.0
3402	200	200.0
3403	200	200.0
3404	200	200.0
3405	200	200.0
3406	200	200.0
3407	193	193.0
3408	200	200.0
3409	198	198.0
3410	142	142.0
3411	144	144.0
3412	159	159.0
3413	128	128.0
3414	126	126.0
3415	108	108.0
3416	144	144.0
3417	120	120.0
3418	88	88.0
3419	101	101.0
3420	94	94.0
3421	93	93.0
3422	86	86.0
3423	76	76.0
3424	100	100.0
3425	64	64.0
3426	93	93.0
3427	73	73.0
3428	74	74.0
3429	77	77.0
3430	65	65.0
3431	62	62.0
3432	64	64.0
3433	61	61.0
3434	73	73.0
3435	67	67.0
3436	72	72.0
3437	81	81.0
3438	69	69.0
3439	70	70.0
3440	86	86.0
3441	74	74.0
3442	65	65.0
3443	63	63.0
3444	61	61.0
3445	54	54.0
3446	65	65.0
3447	69	69.0
3448	68	68.0
3449	53	53.0
3450	61	61.0
3451	80	80.0
3452	64	64.0
3453	57	57.0
3454	67	67.0
3455	72	72.0
3456	83	83.0
3457	96	96.0
3458	89	89.0
3459	85	85.0
3460	113	113.0
3461	103	103.0
3462	127	127.0
3463	117	117.0
3464	125	125.0
3465	112	112.0
3466	125	125.0
3467	117	117.0
3468	98	98.0
3469	91	91.0
3470	89	89.0
3471	95	95.0
3472	105	105.0
3473	114	114.0
3474	94	94.0
3475	110	110.0
3476	131	131.0
3477	125	125.0
3478	138	138.0
3479	124	124.0
3480	97	97.0
3481	80	80.0
3482	84	84.0
3483	81	81.0
3484	99	99.0
3485	109	109.0
3486	112	112.0
3487	119	119.0
3488	125	125.0
3489	102	102.0
3490	91	91.0
3491	88	88.0
3492	96	96.0
3493	88	88.0
3494	92	92.0
3495	104	104.0
3496	99	99.0
3497	109	109.0
3498	110	110.0
3499	117	117.0
3500	119	119.0
3501	141	141.0
3502	132	132.0
3503	145	145.0
3504	143	143.0
3505	130	130.0
3506	125	125.0
3507	125	125.0
3508	107	107.0
3509	98	98.0
3510	92	92.0
3511	99	99.0
3512	88	88.0
3513	93	93.0
3514	95	95.0
3515	74	74.0
3516	84	84.0
3517	79	79.0
3518	82	82.0
3519	72	72.0
3520	76	76.0
3521	68	68.0
3522	54	54.0
3523	69	69.0
3524	80	80.0
3525	96	96.0
3526	91	91.0
3527	126	126.0
3528	120	120.0
3529	153	153.0
3530	39	39.0
3531	30	30.0
3532	22	22.0
3533	19	19.0
3534	26	26.0
3535	48	48.0
3536	80	80.0
3537	68	68.0
3538	168	168.0
3539	111	111.0
3540	47	47.0
3541	72	72.0
3542	70	70.0
3543	49	49.0
3544	69	69.0
3545	60	60.0
3546	68	68.0
3547	53	53.0
3548	69	69.0
3549	53	53.0
3550	65	65.0
3551	69	69.0
3552	81	81.0
3553	66	66.0
3554	74	74.0
3555	92	92.0
3556	97	97.0
3557	113	113.0
3558	151	151.0
3559	130	130.0
3560	132	132.0
3561	125	125.0
3562	200	200.0
3563	115	115.0
3564	112	112.0
3565	113	113.0
3566	123	123.0
3567	102	102.0
3568	158	158.0
3569	149	149.0
3570	119	119.0
3571	89	89.0
3572	116	116.0
3573	103	103.0
3574	113	113.0
3575	82	82.0
3576	81	81.0
3577	92	92.0
3578	85	85.0
3579	88	88.0
3580	111	111.0
3581	142	142.0
3582	80	80.0
3583	77	77.0
3584	97	97.0
3585	89	89.0
3586	112	112.0
3587	71	71.0
3588	82	82.0
3589	66	66.0
3590	91	91.0
3591	77	77.0
3592	87	87.0
3593	62	62.0
3594	65	65.0
3595	65	65.0
3596	87	87.0
3597	76	76.0
3598	82	82.0
3599	152	152.0
3600	134	134.0
3601	177	177.0
3602	112	112.0
3603	118	118.0
3604	153	153.0
3605	162	162.0
3606	200	200.0
3607	196	196.0
3608	172	172.0
3609	148	148.0
3610	178	178.0
3611	200	200.0
3612	108	108.0
3613	34	34.0
3614	54	54.0
3615	62	62.0
3616	200	200.0
3617	200	200.0
3618	145	145.0
3619	142	142.0
3620	95	95.0
3621	121	121.0
3622	97	97.0
3623	93	93.0
3624	65	65.0
3625	63	63.0
3626	41	41.0
3627	56	56.0
3628	46	46.0
3629	41	41.0
3630	36	36.0
3631	39	39.0
3632	52	52.0
3633	24	24.0
3634	34	34.0
3635	50	50.0
3636	60	60.0
3637	115	115.0
3638	178	178.0
3639	200	200.0
3640	200	200.0
3641	200	200.0
3642	200	200.0
3643	200	200.0
3644	200	200.0
3645	200	200.0
3646	200	200.0
3647	200	200.0
3648	118	118.0
3649	200	200.0
3650	200	200.0
3651	200	200.0
3652	200	200.0
3653	157	157.0
3654	145	145.0
3655	138	138.0
3656	122	122.0
3657	200	200.0
3658	200	200.0
3659	178	178.0
3660	190	190.0
3661	193	193.0
3662	193	193.0
3663	112	112.0
3664	123	123.0
3665	107	107.0
3666	112	112.0
3667	144	144.0
3668	124	124.0
3669	130	130.0
3670	145	145.0
3671	113	113.0
3672	121	121.0
3673	132	132.0
3674	200	200.0
3675	200	200.0
3676	171	171.0
3677	162	162.0
3678	200	200.0
3679	132	132.0
3680	181	181.0
3681	153	153.0
3682	200	200.0
3683	193	193.0
3684	200	200.0
3685	200	200.0
3686	200	200.0
3687	200	200.0
3688	200	200.0
3689	200	200.0
3690	200	200.0
3691	200	200.0
3692	200	200.0
3693	200	200.0
3694	200	200.0
3695	200	200.0
3696	166	166.0
3697	188	188.0
3698	187	187.0
3699	200	200.0
3700	166	166.0
3701	166	166.0
3702	138	138.0
3703	143	143.0
3704	138	138.0
3705	133	133.0
3706	130	130.0
3707	118	118.0
3708	128	128.0
3709	134	134.0
3710	128	128.0
3711	123	123.0
3712	146	146.0
3713	152	152.0
3714	155	155.0
3715	197	197.0
3716	200	200.0
3717	197	197.0
3718	165	165.0
3719	193	193.0
3720	200	200.0
3721	156	156.0
3722	178	178.0
3723	200	200.0
3724	200	200.0
3725	200	200.0
3726	200	200.0
3727	200	200.0
3728	200	200.0
3729	200	200.0
3730	200	200.0
3731	200	200.0
3732	200	200.0
3733	200	200.0
3734	200	200.0
3735	200	200.0
3736	118	118.0
3737	68	68.0
3738	88	88.0
3739	135	135.0
3740	168	168.0
3741	176	176.0
3742	200	200.0
3743	200	200.0
3744	200	200.0
3745	200	200.0
3746	200	200.0
3747	200	200.0
3748	130	130.0
3749	118	118.0
3750	138	138.0
3751	200	200.0
3752	200	200.0
3753	200	200.0
3754	200	200.0
3755	200	200.0
3756	200	200.0
3757	178	178.0
3758	200	200.0
3759	200	200.0
3760	200	200.0
3761	141	141.0
3762	200	200.0
3763	200	200.0
3764	200	200.0
3765	200	200.0
3766	200	200.0
3767	153	153.0
3768	131	131.0
3769	115	115.0
3770	103	103.0
3771	101	101.0
3772	57	57.0
3773	28	28.0
3774	100	100.0
3775	97	97.0
3776	46	46.0
3777	80	80.0
3778	97	97.0
3779	91	91.0
3780	52	52.0
3781	81	81.0
3782	95	95.0
3783	98	98.0
3784	96	96.0
3785	92	92.0
3786	95	95.0
3787	58	58.0
3788	95	95.0
3789	46	46.0
3790	93	93.0
3791	96	96.0
3792	23	23.0
3793	103	103.0
3794	116	116.0
3795	95	95.0
3796	92	92.0
3797	102	102.0
3798	101	101.0
3799	101	101.0
3800	107	107.0
3801	110	110.0
3802	90	90.0
3803	102	102.0
3804	103	103.0
3805	106	106.0
3806	103	103.0
3807	97	97.0
3808	99	99.0
3809	88	88.0
3810	89	89.0
3811	93	93.0
3812	92	92.0
3813	78	78.0
3814	88	88.0
3815	59	59.0
3816	95	95.0
3817	95	95.0
3818	101	101.0
3819	85	85.0
3820	96	96.0
3821	85	85.0
3822	97	97.0
3823	88	88.0
3824	93	93.0
3825	87	87.0
3826	82	82.0
3827	97	97.0
3828	95	95.0
3829	94	94.0
3830	88	88.0
3831	104	104.0
3832	102	102.0
3833	116	116.0
3834	130	130.0
3835	154	154.0
3836	200	200.0
3837	126	126.0
3838	120	120.0
3839	121	121.0
3840	121	121.0
3841	121	121.0
3842	122	122.0
3843	116	116.0
3844	130	130.0
3845	143	143.0
3846	143	143.0
3847	128	128.0
3848	150	150.0
3849	162	162.0
3850	166	166.0
3851	174	174.0
3852	157	157.0
3853	128	128.0
3854	145	145.0
3855	98	98.0
3856	116	116.0
3857	200	200.0
3858	200	200.0
3859	104	104.0
3860	200	200.0
3861	130	130.0
3862	76	76.0
3863	66	66.0
3864	200	200.0
3865	106	106.0
3866	177	177.0
3867	106	106.0
3868	127	127.0
3869	132	132.0
3870	61	61.0
3871	103	103.0
3872	123	123.0
3873	113	113.0
3874	112	112.0
3875	153	153.0
3876	121	121.0
3877	141	141.0
3878	125	125.0
3879	200	200.0
3880	192	192.0
3881	200	200.0
3882	160	160.0
3883	184	184.0
3884	192	192.0
3885	179	179.0
3886	146	146.0
3887	143	143.0
3888	129	129.0
3889	143	143.0
3890	144	144.0
3891	133	133.0
3892	181	181.0
3893	123	123.0
3894	136	136.0
3895	111	111.0
3896	120	120.0
3897	148	148.0
3898	148	148.0
3899	147	147.0
3900	142	142.0
3901	140	140.0
3902	137	137.0
3903	127	127.0
3904	143	143.0
3905	128	128.0
3906	142	142.0
3907	136	136.0
3908	138	138.0
3909	131	131.0
3910	126	126.0
3911	150	150.0
3912	139	139.0
3913	125	125.0
3914	137	137.0
3915	140	140.0
3916	130	130.0
3917	108	108.0
3918	133	133.0
3919	140	140.0
3920	113	113.0
3921	154	154.0
3922	146	146.0
3923	159	159.0
3924	178	178.0
3925	192	192.0
3926	200	200.0
3927	200	200.0
3928	200	200.0
3929	200	200.0
3930	200	200.0
3931	200	200.0
3932	200	200.0
3933	200	200.0
3934	200	200.0
3935	200	200.0
3936	200	200.0
3937	200	200.0
3938	200	200.0
3939	200	200.0
3940	200	200.0
3941	200	200.0
3942	196	196.0
3943	186	186.0
3944	178	178.0
3945	150	150.0
3946	129	129.0
3947	141	141.0
3948	129	129.0
3949	118	118.0
3950	114	114.0
3951	117	117.0
3952	113	113.0
3953	130	130.0
3954	115	115.0
3955	112	112.0
3956	104	104.0
3957	101	101.0
3958	105	105.0
3959	106	106.0
3960	99	99.0
3961	105	105.0
3962	101	101.0
3963	87	87.0
3964	96	96.0
3965	92	92.0
3966	94	94.0
3967	97	97.0
3968	90	90.0
3969	99	99.0
3970	94	94.0
3971	107	107.0
3972	106	106.0
3973	104	104.0
3974	102	102.0
3975	94	94.0
3976	100	100.0
3977	100	100.0
3978	103	103.0
3979	96	96.0
3980	103	103.0
3981	101	101.0
3982	92	92.0
3983	103	103.0
3984	107	107.0
3985	105	105.0
3986	100	100.0
3987	115	115.0
3988	140	140.0
3989	106	106.0
3990	125	125.0
3991	200	200.0
3992	193	193.0
3993	199	199.0
3994	185	185.0
3995	164	164.0
3996	171	171.0
3997	156	156.0
3998	174	174.0
3999	200	200.0
4000	162	162.0
4001	189	189.0
4002	149	149.0
4003	176	176.0
4004	168	168.0
4005	174	174.0
4006	131	131.0
4007	169	169.0
4008	179	179.0
4009	116	116.0
4010	107	107.0
4011	145	145.0
4012	200	200.0
4013	200	200.0
4014	188	188.0
4015	155	155.0
4016	200	200.0
4017	200	200.0
4018	200	200.0
4019	200	200.0
4020	187	187.0
4021	191	191.0
4022	200	200.0
4023	142	142.0
4024	200	200.0
4025	123	123.0
4026	126	126.0
4027	148	148.0
4028	197	197.0
4029	174	174.0
4030	200	200.0
4031	200	200.0
4032	200	200.0
4033	200	200.0
4034	150	150.0
4035	194	194.0
4036	200	200.0
4037	200	200.0
4038	200	200.0
4039	200	200.0
4040	200	200.0
4041	200	200.0
4042	200	200.0
4043	200	200.0
4044	200	200.0
4045	200	200.0
4046	200	200.0
4047	200	200.0
4048	200	200.0
4049	200	200.0
4050	200	200.0
4051	200	200.0
4052	200	200.0
4053	200	200.0
4054	200	200.0
4055	200	200.0
4056	200	200.0
4057	200	200.0
4058	140	140.0
4059	156	156.0
4060	144	144.0
4061	149	149.0
4062	175	175.0
4063	174	174.0
4064	197	197.0
4065	200	200.0
4066	172	172.0
4067	190	190.0
4068	200	200.0
4069	178	178.0
4070	200	200.0
4071	200	200.0
4072	151	151.0
4073	172	172.0
4074	163	163.0
4075	200	200.0
4076	200	200.0
4077	179	179.0
4078	200	200.0
4079	200	200.0
4080	200	200.0
4081	200	200.0
4082	200	200.0
4083	183	183.0
4084	200	200.0
4085	200	200.0
4086	200	200.0
4087	200	200.0
4088	200	200.0
4089	192	192.0
4090	200	200.0
4091	175	175.0
4092	176	176.0
4093	184	184.0
4094	182	182.0
4095	200	200.0
4096	200	200.0
4097	200	200.0
4098	200	200.0
4099	200	200.0
4100	200	200.0
4101	136	136.0
4102	95	95.0
4103	86	86.0
4104	112	112.0
4105	129	129.0
4106	200	200.0
4107	200	200.0
4108	200	200.0
4109	189	189.0
4110	184	184.0
4111	177	177.0
4112	200	200.0
4113	200	200.0
4114	200	200.0
4115	200	200.0
4116	200	200.0
4117	200	200.0
4118	172	172.0
4119	185	185.0
4120	200	200.0
4121	167	167.0
4122	200	200.0
4123	189	189.0
4124	200	200.0
4125	200	200.0
4126	200	200.0
4127	200	200.0
4128	200	200.0
4129	200	200.0
4130	200	200.0
4131	200	200.0
4132	200	200.0
4133	200	200.0
4134	180	180.0
4135	200	200.0
4136	200	200.0
4137	200	200.0
4138	200	200.0
4139	200	200.0
4140	200	200.0
4141	200	200.0
4142	200	200.0
4143	200	200.0
4144	198	198.0
4145	197	197.0
4146	136	136.0
4147	113	113.0
4148	106	106.0
4149	102	102.0
4150	112	112.0
4151	127	127.0
4152	113	113.0
4153	124	124.0
4154	123	123.0
4155	126	126.0
4156	124	124.0
4157	144	144.0
4158	124	124.0
4159	127	127.0
4160	154	154.0
4161	149	149.0
4162	146	146.0
4163	161	161.0
4164	163	163.0
4165	159	159.0
4166	187	187.0
4167	200	200.0
4168	200	200.0
4169	200	200.0
4170	200	200.0
4171	131	131.0
4172	158	158.0
4173	200	200.0
4174	200	200.0
4175	200	200.0
4176	200	200.0
4177	200	200.0
4178	200	200.0
4179	200	200.0
4180	200	200.0
4181	200	200.0
4182	200	200.0
4183	200	200.0
4184	200	200.0
4185	176	176.0
4186	192	192.0
4187	200	200.0
4188	200	200.0
4189	200	200.0
4190	172	172.0
4191	200	200.0
4192	199	199.0
4193	200	200.0
4194	199	199.0
4195	200	200.0
4196	194	194.0
4197	200	200.0
4198	200	200.0
4199	200	200.0
4200	200	200.0
4201	200	200.0
4202	178	178.0
4203	200	200.0
4204	155	155.0
4205	152	152.0
4206	143	143.0
4207	140	140.0
4208	156	156.0
4209	126	126.0
4210	134	134.0
4211	164	164.0
4212	138	138.0
4213	168	168.0
4214	200	200.0
4215	153	153.0
4216	195	195.0
4217	176	176.0
4218	200	200.0
4219	194	194.0
4220	176	176.0
4221	200	200.0
4222	200	200.0
4223	200	200.0
4224	200	200.0
4225	200	200.0
4226	146	146.0
4227	114	114.0
4228	139	139.0
4229	200	200.0
4230	200	200.0
4231	181	181.0
4232	200	200.0
4233	200	200.0
4234	185	185.0
4235	158	158.0
4236	134	134.0
4237	133	133.0
4238	154	154.0
4239	162	162.0
4240	160	160.0
4241	145	145.0
4242	189	189.0
4243	158	158.0
4244	182	182.0
4245	180	180.0
4246	199	199.0
4247	167	167.0
4248	178	178.0
4249	200	200.0
4250	200	200.0
4251	166	166.0
4252	178	178.0
4253	200	200.0
4254	200	200.0
4255	188	188.0
4256	195	195.0
4257	151	151.0
4258	148	148.0
4259	171	171.0
4260	154	154.0
4261	146	146.0
4262	164	164.0
4263	138	138.0
4264	134	134.0
4265	178	178.0
4266	154	154.0
4267	200	200.0
4268	184	184.0
4269	172	172.0
4270	188	188.0
4271	162	162.0
4272	192	192.0
4273	158	158.0
4274	194	194.0
4275	162	162.0
4276	187	187.0
4277	174	174.0
4278	167	167.0
4279	200	200.0
4280	149	149.0
4281	178	178.0
4282	190	190.0
4283	182	182.0
4284	200	200.0
4285	200	200.0
4286	165	165.0
4287	74	74.0
4288	70	70.0
4289	55	55.0
4290	42	42.0
4291	65	65.0
4292	57	57.0
4293	77	77.0
4294	109	109.0
4295	91	91.0
4296	200	200.0
4297	157	157.0
4298	162	162.0
4299	141	141.0
4300	140	140.0
4301	149	149.0
4302	86	86.0
4303	108	108.0
4304	111	111.0
4305	122	122.0
4306	121	121.0
4307	111	111.0
4308	125	125.0
4309	106	106.0
4310	83	83.0
4311	94	94.0
4312	95	95.0
4313	136	136.0
4314	86	86.0
4315	106	106.0
4316	80	80.0
4317	140	140.0
4318	129	129.0
4319	144	144.0
4320	131	131.0
4321	118	118.0
4322	126	126.0
4323	162	162.0
4324	155	155.0
4325	200	200.0
4326	114	114.0
4327	200	200.0
4328	108	108.0
4329	85	85.0
4330	185	185.0
4331	139	139.0
4332	69	69.0
4333	200	200.0
4334	167	167.0
4335	200	200.0
4336	141	141.0
4337	200	200.0
4338	181	181.0
4339	154	154.0
4340	200	200.0
4341	169	169.0
4342	200	200.0
4343	200	200.0
4344	196	196.0
4345	194	194.0
4346	169	169.0
4347	142	142.0
4348	148	148.0
4349	200	200.0
4350	171	171.0
4351	130	130.0
4352	117	117.0
4353	148	148.0
4354	124	124.0
4355	183	183.0
4356	194	194.0
4357	200	200.0
4358	174	174.0
4359	140	140.0
4360	170	170.0
4361	176	176.0
4362	200	200.0
4363	200	200.0
4364	200	200.0
4365	195	195.0
4366	200	200.0
4367	200	200.0
4368	200	200.0
4369	200	200.0
4370	200	200.0
4371	200	200.0
4372	200	200.0
4373	200	200.0
4374	200	200.0
4375	200	200.0
4376	200	200.0
4377	200	200.0
4378	200	200.0
4379	200	200.0
4380	200	200.0
4381	200	200.0
4382	200	200.0
4383	200	200.0
4384	200	200.0
4385	200	200.0
4386	200	200.0
4387	200	200.0
4388	200	200.0
4389	200	200.0
4390	200	200.0
4391	200	200.0
4392	200	200.0
4393	200	200.0
4394	197	197.0
4395	200	200.0
4396	200	200.0
4397	200	200.0
4398	192	192.0
4399	200	200.0
4400	200	200.0
4401	200	200.0
4402	200	200.0
4403	200	200.0
4404	193	193.0
4405	177	177.0
4406	192	192.0
4407	175	175.0
4408	188	188.0
4409	200	200.0
4410	200	200.0
4411	200	200.0
4412	200	200.0
4413	200	200.0
4414	200	200.0
4415	200	200.0
4416	200	200.0
4417	200	200.0
4418	200	200.0
4419	200	200.0
4420	200	200.0
4421	200	200.0
4422	200	200.0
4423	157	157.0
4424	113	113.0
4425	122	122.0
4426	200	200.0
4427	200	200.0
4428	200	200.0
4429	200	200.0
4430	200	200.0
4431	200	200.0
4432	200	200.0
4433	200	200.0
4434	200	200.0
4435	200	200.0
4436	200	200.0
4437	126	126.0
4438	105	105.0
4439	157	157.0
4440	181	181.0
4441	200	200.0
4442	200	200.0
4443	200	200.0
4444	200	200.0
4445	200	200.0
4446	200	200.0
4447	200	200.0
4448	200	200.0
4449	200	200.0
4450	200	200.0
4451	200	200.0
4452	200	200.0
4453	200	200.0
4454	200	200.0
4455	200	200.0
4456	200	200.0
4457	200	200.0
4458	200	200.0
4459	200	200.0
4460	200	200.0
4461	184	184.0
4462	177	177.0
4463	150	150.0
4464	150	150.0
4465	154	154.0
4466	164	164.0
4467	162	162.0
4468	179	179.0
4469	200	200.0
4470	200	200.0
4471	200	200.0
4472	200	200.0
4473	200	200.0
4474	200	200.0
4475	200	200.0
4476	200	200.0
4477	200	200.0
4478	200	200.0
4479	200	200.0
4480	200	200.0
4481	200	200.0
4482	200	200.0
4483	200	200.0
4484	200	200.0
4485	200	200.0
4486	200	200.0
4487	200	200.0
4488	200	200.0
4489	200	200.0
4490	200	200.0
4491	182	182.0
4492	173	173.0
4493	174	174.0
4494	136	136.0
4495	133	133.0
4496	139	139.0
4497	137	137.0
4498	130	130.0
4499	132	132.0
4500	146	146.0
4501	148	148.0
4502	145	145.0
4503	139	139.0
4504	151	151.0
4505	170	170.0
4506	181	181.0
4507	178	178.0
4508	183	183.0
4509	169	169.0
4510	146	146.0
4511	138	138.0
4512	133	133.0
4513	124	124.0
4514	143	143.0
4515	119	119.0
4516	104	104.0
4517	105	105.0
4518	77	77.0
4519	77	77.0
4520	91	91.0
4521	116	116.0
4522	140	140.0
4523	146	146.0
4524	154	154.0
4525	200	200.0
4526	122	122.0
4527	129	129.0
4528	175	175.0
4529	197	197.0
4530	200	200.0
4531	196	196.0
4532	200	200.0
4533	184	184.0
4534	200	200.0
4535	200	200.0
4536	186	186.0
4537	136	136.0
4538	197	197.0
4539	191	191.0
4540	200	200.0
4541	200	200.0
4542	200	200.0
4543	200	200.0
4544	191	191.0
4545	166	166.0
4546	200	200.0
4547	200	200.0
4548	200	200.0
4549	147	147.0
4550	138	138.0
4551	120	120.0
4552	117	117.0
4553	103	103.0
4554	98	98.0
4555	117	117.0
4556	157	157.0
4557	173	173.0
4558	200	200.0
4559	200	200.0
4560	200	200.0
4561	200	200.0
4562	186	186.0
4563	179	179.0
4564	200	200.0
4565	197	197.0
4566	200	200.0
4567	200	200.0
4568	191	191.0
4569	186	186.0
4570	200	200.0
4571	200	200.0
4572	200	200.0
4573	169	169.0
4574	184	184.0
4575	141	141.0
4576	166	166.0
4577	135	135.0
4578	148	148.0
4579	152	152.0
4580	134	134.0
4581	191	191.0
4582	200	200.0
4583	139	139.0
4584	140	140.0
4585	122	122.0
4586	162	162.0
4587	147	147.0
4588	124	124.0
4589	186	186.0
4590	197	197.0
4591	196	196.0
4592	200	200.0
4593	108	108.0
4594	62	62.0
4595	71	71.0
4596	127	127.0
4597	183	183.0
4598	76	76.0
4599	41	41.0
4600	34	34.0
4601	41	41.0
4602	13	13.0
4603	14	14.0
4604	11	11.0
4605	12	12.0
4606	17	17.0
4607	27	27.0
4608	26	26.0
4609	21	21.0
4610	31	31.0
4611	45	45.0
4612	54	54.0
4613	75	75.0
4614	85	85.0
4615	115	115.0
4616	144	144.0
4617	200	200.0
4618	200	200.0
4619	200	200.0
4620	180	180.0
4621	98	98.0
4622	136	136.0
4623	161	161.0
4624	200	200.0
4625	200	200.0
4626	200	200.0
4627	200	200.0
4628	161	161.0
4629	191	191.0
4630	199	199.0
4631	200	200.0
4632	200	200.0
4633	200	200.0
4634	200	200.0
4635	200	200.0
4636	199	199.0
4637	141	141.0
4638	183	183.0
4639	185	185.0
4640	200	200.0
4641	200	200.0
4642	200	200.0
4643	200	200.0
4644	200	200.0
4645	200	200.0
4646	200	200.0
4647	150	150.0
4648	158	158.0
4649	145	145.0
4650	179	179.0
4651	190	190.0
4652	200	200.0
4653	200	200.0
4654	200	200.0
4655	184	184.0
4656	200	200.0
4657	200	200.0
4658	166	166.0
4659	163	163.0
4660	184	184.0
4661	200	200.0
4662	200	200.0
4663	200	200.0
4664	200	200.0
4665	200	200.0
4666	200	200.0
4667	200	200.0
4668	200	200.0
4669	200	200.0
4670	200	200.0
4671	200	200.0
4672	200	200.0
4673	200	200.0
4674	200	200.0
4675	200	200.0
4676	197	197.0
4677	117	117.0
4678	132	132.0
4679	111	111.0
4680	111	111.0
4681	102	102.0
4682	124	124.0
4683	125	125.0
4684	139	139.0
4685	157	157.0
4686	134	134.0
4687	151	151.0
4688	129	129.0
4689	120	120.0
4690	130	130.0
4691	143	143.0
4692	133	133.0
4693	140	140.0
4694	174	174.0
4695	179	179.0
4696	200	200.0
4697	149	149.0
4698	154	154.0
4699	127	127.0
4700	144	144.0
4701	171	171.0
4702	129	129.0
4703	144	144.0
4704	144	144.0
4705	147	147.0
4706	128	128.0
4707	155	155.0
4708	141	141.0
4709	173	173.0
4710	200	200.0
4711	187	187.0
4712	200	200.0
4713	189	189.0
4714	169	169.0
4715	161	161.0
4716	200	200.0
4717	200	200.0
4718	200	200.0
4719	200	200.0
4720	200	200.0
4721	200	200.0
4722	200	200.0
4723	200	200.0
4724	200	200.0
4725	200	200.0
4726	200	200.0
4727	200	200.0
4728	200	200.0
4729	200	200.0
4730	178	178.0
4731	130	130.0
4732	103	103.0
4733	102	102.0
4734	134	134.0
4735	126	126.0
4736	184	184.0
4737	164	164.0
4738	200	200.0
4739	142	142.0
4740	200	200.0
4741	177	177.0
4742	188	188.0
4743	127	127.0
4744	166	166.0
4745	147	147.0
4746	141	141.0
4747	120	120.0
4748	131	131.0
4749	140	140.0
4750	110	110.0
4751	123	123.0
4752	134	134.0
