TIME_STEP	STAGE	EPSILON	ACTION	REWARD	Qs_PREDICTED_EXAMPLE	Qs_TARGET_EXAMPLE	Loss
666000	TRAINING	0.00999999999992	0	1.0	[ 7.21085835  6.62705517]	[ 7.24103646  6.62705517]	0.296649
666500	TRAINING	0.00999999999992	1	1.0	[ 4.47724104  4.51063538]	[ 4.47724104  4.81182799]	0.0811952
667000	TRAINING	0.00999999999992	0	1.0	[ 5.2247138   5.09672403]	[ 5.35108762  5.09672403]	0.075796
667500	TRAINING	0.00999999999992	0	1.0	[ 6.32394791  6.72790194]	[ 6.32394791  6.63754973]	0.0434656
668000	TRAINING	0.00999999999992	0	1.0	[ 8.16129589  8.21629047]	[ 8.16129589  8.4474679 ]	0.230115
668500	TRAINING	0.00999999999992	0	1.0	[ 8.43655968  7.46679831]	[ 8.46053648  7.46679831]	0.0619789
669000	TRAINING	0.00999999999992	0	1.0	[ 3.66824627  3.93226743]	[ 3.66824627  3.93148816]	0.0516961
669500	TRAINING	0.00999999999992	0	1.0	[ 6.43568134  6.41683197]	[ 6.50515976  6.41683197]	0.0165207
670000	TRAINING	0.00999999999992	0	1.0	[ 4.82686996  5.13369942]	[ 4.82686996  5.07577109]	0.0180518
670500	TRAINING	0.00999999999992	1	1.0	[ 7.27405834  7.22145987]	[ 7.27038713  7.22145987]	0.021802
671000	TRAINING	0.00999999999992	0	1.0	[ 6.57224035  6.87903261]	[ 6.57224035  6.80006585]	0.0325797
671500	TRAINING	0.00999999999992	1	1.0	[ 7.31739664  7.41607475]	[ 7.31739664  7.55006042]	0.0096533
672000	TRAINING	0.00999999999992	1	1.0	[ 7.72586489  7.82922077]	[ 7.72586489  7.80173917]	0.00621859
672500	TRAINING	0.00999999999992	1	1.0	[ 5.65441704  5.77710581]	[ 5.65441704  5.838978  ]	0.0244692
673000	TRAINING	0.00999999999992	0	1.0	[ 6.80876064  6.91122007]	[ 6.80876064  6.98066907]	0.00541433
673500	TRAINING	0.00999999999992	1	1.0	[ 7.39976788  7.47692013]	[ 7.39976788  7.48087959]	0.0267101
674000	TRAINING	0.00999999999992	1	1.0	[ 8.91423225  8.36216927]	[ 8.99570885  8.36216927]	0.0113749
674500	TRAINING	0.00999999999992	1	1.0	[ 6.22680616  6.1296196 ]	[ 6.20453091  6.1296196 ]	0.00527615
675000	TRAINING	0.00999999999992	0	1.0	[ 5.62898064  5.56682539]	[ 5.63121281  5.56682539]	0.0544291
675500	TRAINING	0.00999999999992	0	1.0	[ 6.96597195  7.10269403]	[ 6.96597195  7.13500295]	0.00382518
676000	TRAINING	0.00999999999992	0	1.0	[ 7.60435343  7.40650463]	[ 7.67725291  7.40650463]	0.0112729
676500	TRAINING	0.00999999999992	1	1.0	[ 9.28108311  9.35277557]	[ 9.33755016  9.35277557]	0.0478698
677000	TRAINING	0.00999999999992	0	1.0	[ 7.56328869  7.81252289]	[ 7.67041178  7.81252289]	0.0421089
677500	TRAINING	0.00999999999992	0	1.0	[ 10.10960674  10.41351032]	[ 10.40165329  10.41351032]	2.26219
678000	TRAINING	0.00999999999992	0	1.0	[ 7.16780329  7.043571  ]	[ 6.9785512  7.043571 ]	0.0242365
678500	TRAINING	0.00999999999992	1	1.0	[ 9.32449436  9.00346279]	[ 9.38600416  9.00346279]	0.0266405
679000	TRAINING	0.00999999999992	0	1.0	[ 9.72710228  9.69304085]	[ 9.72710228  9.88228493]	0.0306171
679500	TRAINING	0.00999999999992	1	1.0	[ 5.48358774  6.03285933]	[ 5.48358774  6.36700239]	0.348235
680000	TRAINING	0.00999999999992	0	1.0	[ 11.44547462  11.48582745]	[ 11.44547462  11.58747721]	0.0501672
680500	TRAINING	0.00999999999992	0	1.0	[ 11.23453999  10.77366352]	[ 11.18100967  10.77366352]	0.163897
681000	TRAINING	0.00999999999992	1	1.0	[ 11.1049614   11.05886745]	[ 11.1049614   11.13605671]	0.0159245
681500	TRAINING	0.00999999999992	0	1.0	[ 10.39749527  10.68294144]	[ 10.39850416  10.68294144]	0.0183874
682000	TRAINING	0.00999999999992	0	1.0	[ 10.85393333  10.83828068]	[ 10.75520277  10.83828068]	0.0173532
682500	TRAINING	0.00999999999992	1	1.0	[ 9.79945469  9.65716743]	[  9.79945469  10.00164537]	0.588422
683000	TRAINING	0.00999999999992	0	1.0	[ 10.88885403  10.74595261]	[ 11.17606068  10.74595261]	0.0309674
683500	TRAINING	0.00999999999992	1	1.0	[ 10.57683849  10.68464661]	[ 10.57683849  10.60774136]	0.011534
684000	TRAINING	0.00999999999992	0	1.0	[ 9.60061073  9.71123981]	[ 9.60061073  9.80731955]	0.00863555
684500	TRAINING	0.00999999999992	1	1.0	[ 10.05046272  10.2296381 ]	[ 10.05046272  10.29548502]	0.00980521
685000	TRAINING	0.00999999999992	1	1.0	[ 8.36885452  8.14427853]	[ 8.6411088   8.14427853]	0.0454453
685500	TRAINING	0.00999999999992	0	1.0	[ 8.52323723  8.43360329]	[ 8.52323723  8.67479563]	0.545141
686000	TRAINING	0.00999999999992	0	1.0	[ 9.36093712  9.5435257 ]	[ 9.36093712  9.62582111]	0.0057257
686500	TRAINING	0.00999999999992	0	1.0	[ 9.87012577  9.9429884 ]	[  9.87012577  10.06283321]	0.00954068
687000	TRAINING	0.00999999999992	1	1.0	[ 8.38019276  8.32932568]	[ 8.77027798  8.32932568]	0.0214584
687500	TRAINING	0.00999999999992	1	1.0	[ 10.09580421  10.09830284]	[ 10.09580421  10.11814852]	0.006701
688000	TRAINING	0.00999999999992	0	1.0	[ 9.95437527  9.91862202]	[ 9.95437527  9.86926355]	0.00574759
688500	TRAINING	0.00999999999992	0	1.0	[ 9.46733665  9.3816967 ]	[ 9.50795584  9.3816967 ]	0.00624055
689000	TRAINING	0.00999999999992	0	1.0	[ 8.87809277  8.82639122]	[ 9.07370234  8.82639122]	0.0202034
689500	TRAINING	0.00999999999992	1	1.0	[ 9.68569469  9.65218544]	[ 9.68569469  9.73813829]	0.262047
690000	TRAINING	0.00999999999992	1	1.0	[ 10.16186142  10.15407085]	[ 10.16186142  10.18329058]	0.0117957
690500	TRAINING	0.00999999999992	0	1.0	[ 10.63323307  10.56561279]	[ 10.79181557  10.56561279]	0.0110983
691000	TRAINING	0.00999999999992	1	1.0	[ 9.88837242  9.72387028]	[ 9.81632748  9.72387028]	0.00664605
691500	TRAINING	0.00999999999992	1	1.0	[ 10.12118244  10.05998135]	[ 10.13885946  10.05998135]	0.0165583
692000	TRAINING	0.00999999999992	0	1.0	[ 10.21307659  10.01723003]	[ 10.13797884  10.01723003]	0.0100384
692500	TRAINING	0.00999999999992	1	1.0	[ 9.92761135  9.91193485]	[ 9.92761135  9.9423913 ]	0.00706713
693000	TRAINING	0.00999999999992	1	1.0	[ 8.73092079  8.70110035]	[ 8.73092079  8.88653736]	0.00315536
693500	TRAINING	0.00999999999992	1	1.0	[ 8.70214558  8.85517693]	[ 8.70214558  8.85845528]	0.00902959
694000	TRAINING	0.00999999999992	1	1.0	[ 9.84285545  9.70540619]	[ 9.76856871  9.70540619]	0.00741525
694500	TRAINING	0.00999999999992	1	1.0	[ 8.8077774   8.70548344]	[ 8.83136625  8.70548344]	0.00665091
695000	TRAINING	0.00999999999992	0	1.0	[ 9.31011391  9.3754015 ]	[ 9.31011391  9.47160997]	0.465045
695500	TRAINING	0.00999999999992	0	1.0	[ 10.20662785  10.4316988 ]	[ 10.42289467  10.4316988 ]	0.00785091
696000	TRAINING	0.00999999999992	1	1.0	[ 10.05263615  10.06476116]	[ 10.05263615  10.14625893]	0.00220868
696500	TRAINING	0.00999999999992	1	1.0	[ 9.82880211  9.7760849 ]	[ 9.85028896  9.7760849 ]	0.00302694
697000	TRAINING	0.00999999999992	0	1.0	[ 9.87263584  9.57045937]	[ 9.87263584  9.91003056]	0.0067384
697500	TRAINING	0.00999999999992	1	1.0	[ 10.21925163  10.32877159]	[ 10.21925163   9.89092979]	1.00896
698000	TRAINING	0.00999999999992	0	1.0	[ 9.30748463  9.28822613]	[ 9.30748463  9.48323059]	0.760953
698500	TRAINING	0.00999999999992	1	1.0	[ 9.16226578  9.26210213]	[ 9.16226578  9.3377656 ]	0.0204023
699000	TRAINING	0.00999999999992	0	1.0	[ 9.28368664  9.50958061]	[ 9.28368664  9.58753033]	0.011768
699500	TRAINING	0.00999999999992	0	1.0	[  9.98553276  10.04281044]	[  9.98553276  10.19190884]	0.0200259
700000	TRAINING	0.00999999999992	0	1.0	[ 9.76956844  9.95875359]	[ 9.76956844  9.90966234]	0.0209743
700500	TRAINING	0.00999999999992	1	1.0	[ 9.01987171  9.06614971]	[ 9.01987171  9.15323734]	0.0127649
701000	TRAINING	0.00999999999992	0	1.0	[ 10.09906483  10.08753014]	[ 10.22699299  10.08753014]	0.00976466
701500	TRAINING	0.00999999999992	0	1.0	[ 10.23537827  10.60503578]	[ 10.23537827  10.46507015]	0.0151839
702000	TRAINING	0.00999999999992	0	1.0	[ 4.25872612  4.4097991 ]	[ 1.         4.4097991]	0.312133
702500	TRAINING	0.00999999999992	1	1.0	[ 10.15330029  10.3138113 ]	[ 10.15330029  10.1764267 ]	0.0134838
703000	TRAINING	0.00999999999992	0	1.0	[ 10.31406593   9.87892342]	[ 10.26155872   9.87892342]	0.0188989
703500	TRAINING	0.00999999999992	0	1.0	[ 9.97952843  9.47374439]	[ 9.97211018  9.47374439]	0.00663214
704000	TRAINING	0.00999999999992	0	1.0	[ 10.67224884  10.46174908]	[ 10.67224884  10.55145445]	0.00617815
704500	TRAINING	0.00999999999992	0	1.0	[ 9.2085495   8.72887897]	[ 9.20886421  8.72887897]	0.0116415
705000	TRAINING	0.00999999999992	0	1.0	[ 8.68210888  8.48640347]	[ 8.76177387  8.48640347]	0.0153352
705500	TRAINING	0.00999999999992	1	1.0	[ 9.28394413  9.01083279]	[ 9.23392849  9.01083279]	0.310005
706000	TRAINING	0.00999999999992	0	1.0	[ 10.18129539  10.26333141]	[ 10.18129539  10.24246655]	0.0111989
706500	TRAINING	0.00999999999992	1	1.0	[ 9.364604   9.4149704]	[ 9.364604    9.47203569]	0.418973
707000	TRAINING	0.00999999999992	1	1.0	[ 6.72358227  6.60549402]	[ 6.82109094  6.60549402]	0.171387
707500	TRAINING	0.00999999999992	1	1.0	[ 6.61970139  6.75565434]	[ 6.61970139  6.9084537 ]	0.212266
708000	TRAINING	0.00999999999992	0	1.0	[ 8.52613163  8.61219406]	[ 8.52613163  8.69348869]	0.0158403
708500	TRAINING	0.00999999999992	1	1.0	[ 8.29272556  8.32782841]	[ 8.29272556  8.48528833]	0.00737552
709000	TRAINING	0.00999999999992	0	1.0	[  9.90524006  10.17605972]	[ 9.90524006  9.98409128]	0.159518
709500	TRAINING	0.00999999999992	1	1.0	[ 8.88393784  8.59977245]	[ 8.83826618  8.59977245]	0.305792
710000	TRAINING	0.00999999999992	1	1.0	[ 8.62866497  8.66845226]	[ 8.62866497  8.75060387]	0.00553625
710500	TRAINING	0.00999999999992	1	1.0	[ 9.68867302  9.43826199]	[ 9.6069212   9.43826199]	0.013588
711000	TRAINING	0.00999999999992	0	1.0	[ 8.53495502  8.60086823]	[ 8.53495502  8.67762461]	0.0104201
711500	TRAINING	0.00999999999992	0	1.0	[ 10.58645344  10.51079273]	[ 10.58849812  10.51079273]	0.189705
712000	TRAINING	0.00999999999992	0	1.0	[ 10.489501    10.47413349]	[ 10.489501    10.49126139]	0.00478125
712500	TRAINING	0.00999999999992	0	1.0	[ 5.46739864  5.51159096]	[ 5.46739864  5.8854579 ]	0.00721844
713000	TRAINING	0.00999999999992	1	1.0	[ 10.44966125  10.37676907]	[ 10.47586851  10.37676907]	0.00957933
713500	TRAINING	0.00999999999992	1	1.0	[  9.98731232  10.1262188 ]	[  9.98731232  10.00084543]	0.0112886
714000	TRAINING	0.00999999999992	1	1.0	[ 9.71921158  9.79507732]	[ 9.71921158  9.75749826]	0.00724673
714500	TRAINING	0.00999999999992	1	1.0	[ 10.42243671  10.45434189]	[ 10.42243671  10.38160067]	0.0109724
715000	TRAINING	0.00999999999992	0	1.0	[ 6.79829216  6.84349871]	[ 6.79829216  7.07738738]	0.243757
715500	TRAINING	0.00999999999992	0	1.0	[ 10.11783028   9.98277855]	[ 10.16490307   9.98277855]	0.0146226
716000	TRAINING	0.00999999999992	0	1.0	[ 5.18300343  5.38424683]	[ 5.18300343  5.91344128]	0.00882163
716500	TRAINING	0.00999999999992	0	1.0	[ 10.68598461  10.8956728 ]	[ 10.68598461  10.66230736]	0.00913474
717000	TRAINING	0.00999999999992	0	1.0	[ 10.84744835  10.87526703]	[ 10.84744835  10.75470324]	0.167947
717500	TRAINING	0.00999999999992	0	1.0	[ 9.10579777  9.17132092]	[ 9.10579777  9.24224548]	0.202916
718000	TRAINING	0.00999999999992	1	1.0	[ 5.59517527  5.58441496]	[ 5.67170258  5.58441496]	0.0100768
718500	TRAINING	0.00999999999992	1	1.0	[ 4.96872425  5.14686871]	[ 4.96872425  1.        ]	0.281047
719000	TRAINING	0.00999999999992	0	1.0	[ 7.0183444  7.2759552]	[ 7.0183444   7.55864048]	0.00558834
719500	TRAINING	0.00999999999992	0	1.0	[ 10.49547958  10.55572891]	[ 10.53237858  10.55572891]	0.00792056
720000	TRAINING	0.00999999999992	0	1.0	[ 10.07432652  10.11936378]	[ 10.07432652  10.12212076]	0.22348
720500	TRAINING	0.00999999999992	1	1.0	[ 9.75549507  9.80831337]	[ 9.75549507  9.8101099 ]	0.0137421
721000	TRAINING	0.00999999999992	1	1.0	[ 8.94565487  9.07042885]	[ 8.94565487  9.04809046]	0.316794
721500	TRAINING	0.00999999999992	0	1.0	[ 9.16828728  9.16253376]	[ 9.16828728  9.2410224 ]	0.0085481
722000	TRAINING	0.00999999999992	0	1.0	[ 10.48308277  10.40944767]	[ 10.46471052  10.40944767]	0.43199
722500	TRAINING	0.00999999999992	1	1.0	[ 4.57729244  4.79676962]	[ 4.57729244  1.        ]	0.24269
723000	TRAINING	0.00999999999992	1	1.0	[ 4.92026091  4.9708786 ]	[ 4.92026091  5.62435837]	0.0136067
723500	TRAINING	0.00999999999992	1	1.0	[ 9.5116272   9.63216114]	[ 9.5116272   9.54929361]	0.258229
724000	TRAINING	0.00999999999992	1	1.0	[  9.92464352  10.03428745]	[ 9.92464352  9.93352156]	0.0121185
724500	TRAINING	0.00999999999992	0	1.0	[ 8.84150314  8.75309753]	[ 8.89386559  8.75309753]	0.00696197
725000	TRAINING	0.00999999999992	1	1.0	[ 9.57352161  9.62912655]	[ 9.57352161  9.61697283]	0.00770746
725500	TRAINING	0.00999999999992	0	1.0	[ 10.80673504  10.90156269]	[ 10.80673504  10.74656906]	0.31032
726000	TRAINING	0.00999999999992	1	1.0	[ 8.58017731  8.5164156 ]	[ 8.69770727  8.5164156 ]	0.00961045
726500	TRAINING	0.00999999999992	1	1.0	[ 9.0934     9.0033865]	[ 9.1471777  9.0033865]	0.0081019
727000	TRAINING	0.00999999999992	1	1.0	[ 8.22755623  8.29573154]	[ 8.22755623  8.38361931]	0.0195379
727500	TRAINING	0.00999999999992	1	1.0	[ 8.45437145  8.49954605]	[ 8.45437145  8.59805956]	0.00696749
728000	TRAINING	0.00999999999992	1	1.0	[ 9.83242416  9.86403179]	[ 9.83242416  9.86013203]	0.0124758
728500	TRAINING	0.00999999999992	1	1.0	[ 7.97589254  8.04865646]	[ 7.97589254  8.23264055]	0.0111059
729000	TRAINING	0.00999999999992	0	1.0	[ 10.52856255  10.6939621 ]	[ 10.52856255  10.54665823]	0.00939068
729500	TRAINING	0.00999999999992	1	1.0	[ 9.06211472  8.98580742]	[ 9.07801704  8.98580742]	0.383072
730000	TRAINING	0.00999999999992	1	1.0	[ 8.23086739  8.36493874]	[ 8.23086739  8.45957003]	0.00947891
730500	TRAINING	0.00999999999992	1	1.0	[ 10.41503429  10.43736362]	[ 10.43610916  10.43736362]	0.350802
731000	TRAINING	0.00999999999992	1	1.0	[ 10.38325977  10.44394016]	[ 10.38325977  10.38723116]	0.357663
731500	TRAINING	0.00999999999992	0	1.0	[ 10.56137276  10.48406029]	[ 10.48481808  10.48406029]	0.00904853
732000	TRAINING	0.00999999999992	1	1.0	[ 10.03959465  10.11466408]	[ 10.03959465  10.05997591]	0.00741627
732500	TRAINING	0.00999999999992	1	1.0	[  9.94831085  10.00583458]	[ 10.01256132  10.00583458]	0.432342
733000	TRAINING	0.00999999999992	0	1.0	[ 9.8580122   9.85367775]	[ 9.85264244  9.85367775]	0.00932727
733500	TRAINING	0.00999999999992	1	1.0	[ 10.43745422  10.42682743]	[ 10.39920111  10.42682743]	0.00913911
734000	TRAINING	0.00999999999992	1	1.0	[ 7.45079041  7.5034337 ]	[ 7.45079041  7.81604972]	0.0107201
734500	TRAINING	0.00999999999992	1	1.0	[ 9.51647854  9.55395889]	[ 9.60155334  9.55395889]	0.00399497
735000	TRAINING	0.00999999999992	0	1.0	[ 9.50927925  9.44941425]	[ 9.50485992  9.44941425]	0.0104907
735500	TRAINING	0.00999999999992	1	1.0	[ 8.96773243  9.08722782]	[ 9.1638237   9.08722782]	0.00610761
736000	TRAINING	0.00999999999992	1	1.0	[ 10.11598301  10.1020546 ]	[ 10.11598301  10.05046415]	1.55119
736500	TRAINING	0.00999999999992	1	1.0	[ 9.95516586  9.71652508]	[ 9.95516586  9.88119574]	0.00843611
737000	TRAINING	0.00999999999992	1	1.0	[ 10.81985664  10.81274891]	[ 10.81985664  10.67521973]	0.00772516
737500	TRAINING	0.00999999999992	1	1.0	[ 10.4424696   10.32380295]	[ 10.45320234  10.32380295]	0.0105928
738000	TRAINING	0.00999999999992	0	1.0	[ 9.79303837  9.8412323 ]	[ 9.79303837  9.79371195]	0.0133244
738500	TRAINING	0.00999999999992	1	1.0	[  9.95686531  10.1696043 ]	[  9.95686531  10.35395546]	0.0101326
739000	TRAINING	0.00999999999992	0	1.0	[ 10.27826214  10.20071507]	[ 10.22436142  10.20071507]	0.0111567
739500	TRAINING	0.00999999999992	0	1.0	[ 8.16934013  8.15613365]	[ 8.37185707  8.15613365]	0.00783441
740000	TRAINING	0.00999999999992	1	1.0	[ 8.59345627  8.71636391]	[ 8.59345627  8.75425682]	0.0103156
740500	TRAINING	0.00999999999992	0	1.0	[ 10.07291222  10.15613079]	[ 10.07291222  10.05479946]	0.00853634
741000	TRAINING	0.00999999999992	0	1.0	[ 8.36449814  8.34852123]	[ 8.54106712  8.34852123]	0.00691493
741500	TRAINING	0.00999999999992	0	1.0	[ 8.90048218  8.82914162]	[ 8.90048218  9.02394629]	0.00707851
742000	TRAINING	0.00999999999992	0	1.0	[ 10.13806534  10.1441927 ]	[ 10.13806534  10.19940872]	0.48112
742500	TRAINING	0.00999999999992	0	1.0	[ 10.62156487  10.49018669]	[ 10.54717922  10.49018669]	0.0101187
743000	TRAINING	0.00999999999992	1	1.0	[ 9.76069736  9.75039577]	[ 9.76069736  9.80832376]	0.441481
743500	TRAINING	0.00999999999992	1	1.0	[ 9.01372528  8.81218624]	[ 9.08867636  8.81218624]	0.00429195
744000	TRAINING	0.00999999999992	0	1.0	[ 10.22368526   9.94115257]	[ 10.1881649    9.94115257]	0.0261614
744500	TRAINING	0.00999999999992	1	1.0	[ 6.57209635  6.59935284]	[ 6.57209635  6.41179013]	0.773103
745000	TRAINING	0.00999999999992	0	1.0	[ 9.88951683  9.69434452]	[ 9.91667042  9.69434452]	0.00811792
745500	TRAINING	0.00999999999992	0	1.0	[ 10.22181225   9.90045452]	[ 10.21482391   9.90045452]	0.0107043
746000	TRAINING	0.00999999999992	0	1.0	[ 5.77560902  5.46107006]	[ 6.44460964  5.46107006]	0.0274279
746500	TRAINING	0.00999999999992	0	1.0	[ 9.86580467  9.93824482]	[ 9.86580467  9.90815258]	0.022972
747000	TRAINING	0.00999999999992	1	1.0	[ 6.74891376  7.11235619]	[ 6.74891376  7.40534258]	0.0131696
747500	TRAINING	0.00999999999992	1	1.0	[ 8.64261627  8.8807373 ]	[ 8.64261627  9.07944012]	0.00660511
748000	TRAINING	0.00999999999992	0	1.0	[ 7.81348419  7.89818478]	[ 7.81348419  8.33712997]	0.0111766
748500	TRAINING	0.00999999999992	1	1.0	[ 10.05916691  10.16873074]	[ 10.05916691  10.12088566]	0.013832
749000	TRAINING	0.00999999999992	0	1.0	[ 7.60023737  7.41472244]	[ 7.3897068   7.41472244]	0.012576
749500	TRAINING	0.00999999999992	0	1.0	[ 9.7184906   9.83435917]	[ 9.7184906  9.7645484]	0.868232
750000	TRAINING	0.00999999999992	1	1.0	[ 7.95838833  7.78267384]	[ 7.7882895   7.78267384]	0.251822
750500	TRAINING	0.00999999999992	1	1.0	[ 10.23023891  10.31846523]	[ 10.23023891  10.2739089 ]	0.0169666
751000	TRAINING	0.00999999999992	1	1.0	[ 10.09798527  10.34618855]	[ 10.09798527  10.219203  ]	0.0151389
751500	TRAINING	0.00999999999992	1	1.0	[ 8.31845284  8.18745136]	[ 8.24540443  8.18745136]	0.0102912
752000	TRAINING	0.00999999999992	0	1.0	[ 10.25983334  10.48551178]	[ 10.25983334  10.39888783]	0.0101567
752500	TRAINING	0.00999999999992	0	1.0	[ 10.45731926  10.58253098]	[ 10.45731926  10.49854326]	0.00933911
753000	TRAINING	0.00999999999992	0	1.0	[ 6.36354303  6.55539227]	[ 6.36354303  7.0227922 ]	0.01815
753500	TRAINING	0.00999999999992	0	1.0	[ 8.91799068  8.90672684]	[ 9.02145376  8.90672684]	0.00938496
754000	TRAINING	0.00999999999992	0	1.0	[ 9.61788845  9.73472595]	[ 9.61788845  9.73427677]	0.00675812
754500	TRAINING	0.00999999999992	1	1.0	[ 10.04949093  10.12404728]	[ 10.04949093  10.12951164]	0.00358426
755000	TRAINING	0.00999999999992	1	1.0	[ 10.29559803  10.25462437]	[ 10.2844017   10.25462437]	0.280268
755500	TRAINING	0.00999999999992	1	1.0	[ 8.97069263  8.91535282]	[ 9.04675407  8.91535282]	0.00788453
756000	TRAINING	0.00999999999992	1	1.0	[ 6.29329062  6.21689272]	[ 6.26457591  6.21689272]	0.00623872
756500	TRAINING	0.00999999999992	0	1.0	[ 9.74758816  9.77917576]	[ 9.74758816  9.81839857]	0.00332537
757000	TRAINING	0.00999999999992	1	1.0	[ 10.43460369  10.33773136]	[ 10.33474398  10.33773136]	0.00515575
757500	TRAINING	0.00999999999992	1	1.0	[ 8.79442787  8.77245235]	[ 8.86926394  8.77245235]	0.00940457
758000	TRAINING	0.00999999999992	1	1.0	[ 9.40899181  9.51838398]	[ 9.40899181  9.56111765]	0.00185786
758500	TRAINING	0.00999999999992	1	1.0	[ 9.71071243  9.67693138]	[ 9.75990152  9.67693138]	0.0014389
759000	TRAINING	0.00999999999992	0	1.0	[ 9.73563766  9.77572632]	[ 9.73563766  9.77269802]	0.0013984
759500	TRAINING	0.00999999999992	0	1.0	[ 9.88277245  9.76595497]	[ 9.90395203  9.76595497]	0.00294894
760000	TRAINING	0.00999999999992	0	1.0	[ 9.77762318  9.63945484]	[ 9.83214865  9.63945484]	0.0459756
760500	TRAINING	0.00999999999992	1	1.0	[ 8.08721733  8.03311253]	[ 8.241294    8.03311253]	0.272534
761000	TRAINING	0.00999999999992	0	1.0	[ 9.46567059  9.43060493]	[ 9.5116148   9.43060493]	0.00493542
761500	TRAINING	0.00999999999992	1	1.0	[  9.99657631  10.05741692]	[  9.99657631  10.05517282]	0.00532557
762000	TRAINING	0.00999999999992	1	1.0	[ 9.62514591  9.75049114]	[ 9.62514591  9.7859374 ]	0.00328308
762500	TRAINING	0.00999999999992	1	1.0	[ 9.59942341  9.67099953]	[ 9.59942341  9.67920008]	0.00100051
763000	TRAINING	0.00999999999992	1	1.0	[ 9.74254704  9.69107437]	[ 9.8338275   9.69107437]	0.00269901
763500	TRAINING	0.00999999999992	1	1.0	[ 8.76679611  8.75549984]	[ 8.92679882  8.75549984]	0.00695487
764000	TRAINING	0.00999999999992	1	1.0	[  9.88618183  10.25888634]	[  9.88618183  10.34158897]	1.18759
764500	TRAINING	0.00999999999992	1	1.0	[ 10.03562546  10.31825829]	[ 10.03562546  10.28973522]	0.0548289
765000	TRAINING	0.00999999999992	0	1.0	[ 9.53358746  9.61802959]	[ 9.53358746  9.73960342]	0.00494725
765500	TRAINING	0.00999999999992	0	1.0	[ 9.72837543  9.61468315]	[ 9.76103191  9.61468315]	0.00491157
766000	TRAINING	0.00999999999992	0	1.0	[ 9.66277504  9.63695908]	[ 9.66277504  9.66930895]	0.00425868
766500	TRAINING	0.00999999999992	0	1.0	[ 10.01549244   9.99795818]	[ 10.01549244   9.89882622]	0.0034196
767000	TRAINING	0.00999999999992	1	1.0	[ 9.86903858  9.72926426]	[ 9.86903858  9.91872349]	0.00267957
767500	TRAINING	0.00999999999992	1	1.0	[ 9.62890339  9.4826479 ]	[ 9.62063265  9.4826479 ]	0.00305469
768000	TRAINING	0.00999999999992	0	1.0	[ 9.4119997  9.4459486]	[ 9.4119997   9.53920078]	0.00222339
768500	TRAINING	0.00999999999992	1	1.0	[ 9.71705627  9.63464832]	[ 9.69073315  9.63464832]	0.00256062
769000	TRAINING	0.00999999999992	0	1.0	[ 9.48018169  9.5694046 ]	[ 9.48018169  9.59453583]	0.00116751
769500	TRAINING	0.00999999999992	1	1.0	[ 9.51823807  9.58198261]	[ 9.51823807  9.61533346]	0.00161469
770000	TRAINING	0.00999999999992	0	1.0	[ 9.46661091  9.53704166]	[ 9.46661091  9.59056616]	1.12998
770500	TRAINING	0.00999999999992	1	1.0	[ 9.48386002  9.45437813]	[ 9.48386002  9.58564634]	1.15737
771000	TRAINING	0.00999999999992	0	1.0	[ 10.15782261   9.78462696]	[ 10.21032467   9.78462696]	0.00612857
771500	TRAINING	0.00999999999992	0	1.0	[ 10.0275774   10.24070835]	[ 10.0275774   10.16830196]	0.00879212
772000	TRAINING	0.00999999999992	1	1.0	[ 9.78047562  9.8103199 ]	[ 9.87844315  9.8103199 ]	0.00672009
772500	TRAINING	0.00999999999992	0	1.0	[ 9.69372177  9.64930439]	[ 9.71308947  9.64930439]	0.00100153
773000	TRAINING	0.00999999999992	0	1.0	[ 9.4146328   9.52284431]	[ 9.4146328   9.60467501]	0.00241508
773500	TRAINING	0.00999999999992	1	1.0	[ 9.78554058  9.90204906]	[ 9.87190542  9.90204906]	0.700529
774000	TRAINING	0.00999999999992	0	1.0	[ 9.49025822  9.67479038]	[ 9.49025822  9.70688734]	0.00873666
774500	TRAINING	0.00999999999992	0	1.0	[ 9.58697891  9.45581627]	[ 9.78514261  9.45581627]	0.00247123
775000	TRAINING	0.00999999999992	1	1.0	[ 9.49852848  9.39507198]	[ 9.65601721  9.39507198]	1.1503
775500	TRAINING	0.00999999999992	1	1.0	[ 9.60282326  9.53667259]	[ 9.60282326  9.6614666 ]	0.0033948
776000	TRAINING	0.00999999999992	1	1.0	[ 9.46685123  9.48247242]	[ 9.61562185  9.48247242]	0.0047089
776500	TRAINING	0.00999999999992	1	1.0	[ 9.66803837  9.58899212]	[ 9.65323372  9.58899212]	0.00218899
777000	TRAINING	0.00999999999992	0	1.0	[ 9.55715752  9.66859245]	[ 9.6545023   9.66859245]	0.0033389
777500	TRAINING	0.00999999999992	0	1.0	[ 9.66610241  9.73865414]	[ 9.69007139  9.73865414]	0.00427941
778000	TRAINING	0.00999999999992	0	1.0	[ 9.72441959  9.67491817]	[ 9.84744797  9.67491817]	0.00382471
778500	TRAINING	0.00999999999992	1	1.0	[ 9.54430103  9.38236618]	[ 9.62819176  9.38236618]	1.16396
779000	TRAINING	0.00999999999992	0	1.0	[ 9.70084763  9.70712471]	[ 9.67879496  9.70712471]	0.00360731
779500	TRAINING	0.00999999999992	1	1.0	[ 9.66055489  9.68798161]	[ 9.66055489  9.67242203]	0.000996898
